"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1083405500950036480","x1484005510273589249",2022-01-20 03:30:59,"RZMay26","@SB19RTSquad_125 @SB19Official Merry Munchkins of Dunkin'donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is our hype song!","Twitter for Android",140,,,,FALSE,TRUE,0,11,,,"SB19",,,,,,,,,,,,,"x871225747 x1389397125071446016 x1006064993282842624 x1006064993282842624","Mysuperjayne SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1483996775161929729","@SB19RTSquad_125 @SB19Official Merry Munchkins of Dunkin'donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is our hype song!",2022-01-20 02:56:17,"Twitter for Android",1,11,"x871225747","Mysuperjayne","JANEEY 🍓🇵🇭 MONSTER'S VOTER TEAM ²⁰²¹ (IA)",1391,1100,41483,"SB19, Caloocan City","21 | I sing and lead |💙 SB19 💙| STELLVESTERBERRY🍓",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/RZMay26/status/1484005510273589249","RZ","Mandaluyong City, National Cap","I'm a shy person but when you know me I'm different",,FALSE,124,151,0,2571,1458,2019-01-10 16:49:34,FALSE,,,,"https://pbs.twimg.com/profile_banners/1083405500950036480/1642005164",,"http://pbs.twimg.com/profile_images/1483284714043568129/4G5E3Nus_normal.jpg"
"x1388881231840890883","x1484005455735422979",2022-01-20 03:30:46,"maeve_rhiean","Tara vebs, naalala mo nu'ng may sinalihan tayong dunkin na pa-GA ?? 😭 vebs umasa k vebs

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song! https://t.co/meZnz13ur9","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x1308749004264542208","seizemicizism","tl",,,,,,,,,,,,,,,,"x1484004160031043588","Tara vebs, naalala mo nu'ng may sinalihan tayong dunkin na pa-GA ?? 😭 vebs umasa k vebs

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song! https://t.co/meZnz13ur9",2022-01-20 03:25:37,"Twitter Web App",0,2,"x1308749004264542208","seizemicizism","thea",2247,1895,34268,"she they, bi ; sb n yara","⌗ ! . . . ๑ 🫐 overthinker, always thinking her.  𖥻 ! ? %",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/maeve_rhiean/status/1484005455735422979","maeve 🍓🐺🌑","Q.C.","Do it now. Sometimes later becomes never.

Stan account for #SB19 . MAHALIMA TILL THE END 🍓🌽🍢🌭🐥",,FALSE,1479,1556,0,44035,15092,2021-05-02 15:41:27,FALSE,,,,"https://pbs.twimg.com/profile_banners/1388881231840890883/1642507326",,"http://pbs.twimg.com/profile_images/1483408982462976001/BNdXJVQX_normal.jpg"
"x1449933178433511426","x1484005422583320578",2022-01-20 03:30:38,"rie_tala","@SB19RTSquad_125 @SB19Official Dunkin' Donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song!","Twitter for Android",111,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rie_tala/status/1484005422583320578","Tala Rie","","Be like a proton,always positive.",,FALSE,134,234,0,2879,917,2021-10-18 03:00:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1449933178433511426/1634526578",,"http://pbs.twimg.com/profile_images/1478272053195440132/Kvmpszcy_normal.jpg"
"x1282909998113333249","x1484005400081240068",2022-01-20 03:30:33,"ChristyCompete1","@SB19RTSquad_125 @SB19Official Dunkin

@SB19Official #SB19
@keun16308352 #FELIP
#PalayoMV2MViews 

Listen to #Bazinga_SB19 on different music platforms!","Twitter for Android",121,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 FELIP PalayoMV2MViews Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624 x1144329264965115905","SB19RTSquad_125 SB19Official SB19Official keun16308352","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChristyCompete1/status/1484005400081240068","𝔸'𝕋𝕀ℕ ℂ𝕙𝕣𝕚𝕤𝕥𝕪🦂ᵀᵉᵃᵐᵇᵒᵒˢᵗᵉʳᵣₒbₒₘₑₜᵣᵢₙₐₜᵢcₛ","FREEZER NI PABLO","░▒▓█Josh | Pablo | Stell | Ken | Justin█▓▒░
SB19xA'TIN | MAHALIMA 4ever💙
HopiaNoMore: 2/5 🌭🍡 
STREAM #Bazinga_SB19 #SLMT #What_SB19","https://t.co/ovhSpqnoAc",FALSE,1555,1522,0,165607,55623,2020-07-14 05:29:24,FALSE,"https://t.co/ovhSpqnoAc","https://atinxsb19.com/",,"https://pbs.twimg.com/profile_banners/1282909998113333249/1642298795",,"http://pbs.twimg.com/profile_images/1483605177802182656/CUPwhWlU_normal.jpg"
"x184440318","x1484005268006473728",2022-01-20 03:30:02,"07joie","@SB19RTSquad_125 @SB19Official Merry Munchkins of Dunkin'donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is our hype song!","Twitter for iPad",140,,,,FALSE,TRUE,0,11,,,"SB19",,,,,,,,,,,,,"x871225747 x1389397125071446016 x1006064993282842624 x1006064993282842624","Mysuperjayne SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1483996775161929729","@SB19RTSquad_125 @SB19Official Merry Munchkins of Dunkin'donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is our hype song!",2022-01-20 02:56:17,"Twitter for Android",1,11,"x871225747","Mysuperjayne","JANEEY 🍓🇵🇭 MONSTER'S VOTER TEAM ²⁰²¹ (IA)",1391,1100,41483,"SB19, Caloocan City","21 | I sing and lead |💙 SB19 💙| STELLVESTERBERRY🍓",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/07joie/status/1484005268006473728","Joie 🇺🇸","California, USA","",,FALSE,194,257,0,14709,3115,2010-08-29 15:23:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/184440318/1641928142","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1467132913753808897/oeCXmRdv_normal.jpg"
"x1483301555415957505","x1484005264215126020",2022-01-20 03:30:01,"MGBW_29","@annmrgrt @SherilynT3norio @SB19Official Dunkin'Jonuts haha (pinuno)

TULOY ANG LABAN BAZINGA 
@SB19Official #SB19
#POWER_7THWEEK
#SB19TopsBillboardHTS
#Bazinga_SB19","Twitter for Android",124,"x1483827892790652931","x133640049","annmrgrt",FALSE,FALSE,0,0,,,"SB19 POWER_7THWEEK SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x133640049 x1462693360171315202 x1006064993282842624 x1006064993282842624","annmrgrt SherilynT3norio SB19Official SB19Official","tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MGBW_29/status/1484005264215126020","Margarita GBW","","Lukaret🥴",,FALSE,6,25,0,720,421,2022-01-18 04:54:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1483301555415957505/1642587739",,"http://pbs.twimg.com/profile_images/1483303053994299392/0x2-NNBR_normal.jpg"
"x1483301555415957505","x1483988348087590913",2022-01-20 02:22:48,"MGBW_29","@pablo29015 @SB19Official Naalala ko nanamn yong dunkin' jonuts ni pinuno😆

TULOY ANG LABAN BAZINGA 
@SB19Official #SB19
#POWER_7THWEEK
#SB19TopsBillboardHTS  
Listen to #Bazinga_SB19 

#A'TIN nangangalampag na!","Twitter for Android",185,"x1483822189644513282","x1481841733294256130","pablo29015",FALSE,FALSE,0,1,,,"SB19 POWER_7THWEEK SB19TopsBillboardHTS Bazinga_SB19 A",,,,,,,,,,,,,"x1481841733294256130 x1006064993282842624 x1006064993282842624","pablo29015 SB19Official SB19Official","tl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MGBW_29/status/1483988348087590913","Margarita GBW","","Lukaret🥴",,FALSE,6,25,0,720,421,2022-01-18 04:54:08,FALSE,,,,"https://pbs.twimg.com/profile_banners/1483301555415957505/1642587739",,"http://pbs.twimg.com/profile_images/1483303053994299392/0x2-NNBR_normal.jpg"
"x213870533","x1484005058077470722",2022-01-20 03:29:11,"Granny_Garbanzo","@kayseeshuster Or I’ll just go to one of the other 5 Dunkin’s on route 5 LMAO","Twitter for iPhone",62,"x1484004919963275265","x213870533","Granny_Garbanzo",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x106851750","kayseeshuster","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Granny_Garbanzo/status/1484005058077470722","My Fart Will Go On","mean street","rock onwards and upwards","https://t.co/1SvL1wGlvT",FALSE,428,492,3,26001,49720,2010-11-10 00:24:03,FALSE,"https://t.co/1SvL1wGlvT","http://instagram.com/sammie_sunshine__",,"https://pbs.twimg.com/profile_banners/213870533/1591066559","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1358539199234867200/8_kyofMu_normal.jpg"
"x1289108699575795713","x1484005025735376896",2022-01-20 03:29:04,"stellajeroe_","@SB19RTSquad_125 @Kulapper @SB19Official Dunkin Donuts ni SB19

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",111,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,1,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1422106498214162439 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 Kulapper SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/stellajeroe_/status/1484005025735376896","Vester","Republic of the Philippines","Who is the reason of your smile?","https://t.co/VcICYzJKL2",FALSE,1623,1147,1,101521,42225,2020-07-31 08:01:27,FALSE,"https://t.co/VcICYzJKL2","https://atinxsb19.com/",,"https://pbs.twimg.com/profile_banners/1289108699575795713/1642166248",,"http://pbs.twimg.com/profile_images/1478017060537995264/cIXkzfEP_normal.jpg"
"x1363138303155822594","x1484004865601060865",2022-01-20 03:28:26,"jahsberry","@jahsberry @mysteryvotes471 @SB19Official Sundin ang Puso-Pepsi (super ganda)
Live it up-Acer
The One- Dunkin Donut 
@SB19Official #SB19
#Bazinga_SB19 song is lit","Twitter for iPhone",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,,,"x4342197019 x1363138303155822594 x1450270435732426754 x1006064993282842624","Anna4i jahsberry mysteryvotes471 SB19Official","en",,,,,,,,,,,,,,,,"x1483994236877885441","@jahsberry @mysteryvotes471 @SB19Official Sundin ang Puso-Pepsi (super ganda)
Live it up-Acer
The One- Dunkin Donut 
@SB19Official #SB19
#Bazinga_SB19 song is lit",2022-01-20 02:46:12,"Twitter for iPhone",1,1,"x4342197019","Anna4i","Anna",199,236,19372,"","“For God so loved❤️ the world that He gave His only Son, that whosoever believes in Him should not perish but have everlasting life” -John 3:26",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jahsberry/status/1484004865601060865","ً ella","🇵🇭","☆ loml, @SB19Official","https://t.co/pDknk2XPZz",FALSE,1043,811,0,5022,3334,2021-02-20 14:48:07,FALSE,"https://t.co/pDknk2XPZz","https://youtu.be/p6XBcQj5Hs4",,"https://pbs.twimg.com/profile_banners/1363138303155822594/1642170572",,"http://pbs.twimg.com/profile_images/1482745391967715328/g1AgKFvD_normal.jpg"
"x57903523","x1484004719496691714",2022-01-20 03:27:51,"ccheyl","@SB19RTSquad_125 @SB19Official Dunkin donut!
I’m a merry munchkin!

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for iPhone",125,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ccheyl/status/1484004719496691714","COC🌹","philippines/singapore","Respiratory Therapist. Loves her job! Dum spiras, spes est. (While you breath, there is hope) Stan SB19, belong to A’TIN fandom",,FALSE,563,909,0,7749,5778,2009-07-18 10:19:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/57903523/1406520264","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/803250809576132609/9PFkPhLE_normal.jpg"
"x1242554022588014593","x1484004617486749697",2022-01-20 03:27:26,"kit_katkals","i got dunkin today but it was black coffe right and i brought it to scool and i felt so fat drinking it bcs it had the logo and what if ppl saw that i got dunkin so i through it away :(","Twitter for iPhone",185,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kit_katkals/status/1484004617486749697","k lee","","☆hehe☆ //edtwt//",,FALSE,74,104,1,2326,7478,2020-03-24 20:49:30,FALSE,,,,"https://pbs.twimg.com/profile_banners/1242554022588014593/1640061626",,"http://pbs.twimg.com/profile_images/1473943760304316417/AeWJkWSN_normal.jpg"
"x1388046274465722371","x1484004529490513920",2022-01-20 03:27:05,"OT5SB196","@SB19RTSquad_125 @SB19Official Dunkin’ Donuts 

BAZINGA KEEP THE BUZZ
@SB19Official  #SB19 #SB19TopsBillboardHTS 
Listen to #Bazinga_SB19","Twitter for iPhone",106,"x1483992403665387521","x1389397125071446016","SB19RTSquad_125",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1389397125071446016 x1006064993282842624 x1006064993282842624","SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/OT5SB196/status/1484004529490513920","Beautiful Anne","","Vice Ganda to Anne Curtis: Walang pinanganak na pangit, BOSES meron 😂😂😂",,FALSE,241,305,0,6732,6264,2021-04-30 08:23:28,FALSE,,,,"https://pbs.twimg.com/profile_banners/1388046274465722371/1622360077",,"http://pbs.twimg.com/profile_images/1466790646140702724/C-z8nX4N_normal.jpg"
"x1377219165644156929","x1484004281275805697",2022-01-20 03:26:06,"CheMax7247","Tara vebs, naalala mo nu'ng may sinalihan tayong dunkin na pa-GA ?? 😭 vebs umasa k vebs

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song! https://t.co/meZnz13ur9","Twitter for Android",140,,,,FALSE,TRUE,0,2,,,,,,,,,,,,,,,,"x1308749004264542208","seizemicizism","tl",,,,,,,,,,,,,,,,"x1484004160031043588","Tara vebs, naalala mo nu'ng may sinalihan tayong dunkin na pa-GA ?? 😭 vebs umasa k vebs

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song! https://t.co/meZnz13ur9",2022-01-20 03:25:37,"Twitter Web App",0,2,"x1308749004264542208","seizemicizism","thea",2247,1895,34268,"she they, bi ; sb n yara","⌗ ! . . . ๑ 🫐 overthinker, always thinking her.  𖥻 ! ? %",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CheMax7247/status/1484004281275805697","Che Ann 🌱🇵🇭","","#SB19
👉A'TIN👈💙💙💙💙SAKALAM😍😍
🤖💙 Monster voters💀👍Always Choose to be Kind👍👏💙💙💙💙💙",,FALSE,481,633,0,8989,1747,2021-03-31 11:20:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1377219165644156929/1625533828",,"http://pbs.twimg.com/profile_images/1483424181689614336/JkbOIwQB_normal.jpg"
"x1392359495393636355","x1484004270458372101",2022-01-20 03:26:04,"Neirann06237308","@18chishiya @SB19Official Dunkin Photocards

BAZINGA KEEP THE BUZZ
@SB19Official
 #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",108,"x1483991429877690370","x1443414426405654529","18chishiya",FALSE,FALSE,0,0,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,,,,,,,,,,,,"x1443414426405654529 x1006064993282842624 x1006064993282842624","18chishiya SB19Official SB19Official","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Neirann06237308/status/1484004270458372101","maknei ⬆️🆙 Album Cutieeee(active when vacant)","","Gemma Babies🍷 I SB19 supporter💙 I a'tin since 2019 I Sisiw ni Ken🐣 I Dabaw",,FALSE,375,594,0,10578,24399,2021-05-12 06:02:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/1392359495393636355/1640701037",,"http://pbs.twimg.com/profile_images/1475833238480326660/hXpbn4ND_normal.jpg"
"x1377254289542836230","x1484004254410948608",2022-01-20 03:26:00,"JJean_21","@SB19RTSquad_125 @SB19Official Dunkin donuts Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,"SB19",,,,,,,,,,,,,"x1192779230473359360 x1389397125071446016 x1006064993282842624 x1006064993282842624","maykris512005 SB19RTSquad_125 SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1484003573457305607","@SB19RTSquad_125 @SB19Official Dunkin donuts Dunkin donuts

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

Listen to #Bazinga_SB19",2022-01-20 03:23:18,"Twitter for Android",1,1,"x1192779230473359360","maykris512005","Krisen🦟",2044,2526,135823,"💙🦟","SB19 x Press Hit Play 🔥 (personal and fan account)
Mahalima (nek) jj
atin since 9.9.19

              | He left the 99 to find me | janice wu✿ ³⁰",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JJean_21/status/1484004254410948608","JJ🇵🇭 |🌭🌽 (IA ➡️🤰)","CornDog","💙pluviophile.opacarophile.selenophile
💙you do you. always choose to be kind 😉",,FALSE,486,639,0,16593,24585,2021-03-31 13:40:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/1377254289542836230/1639634925",,"http://pbs.twimg.com/profile_images/1465223794025709570/o8UVKcxi_normal.jpg"
"x1308749004264542208","x1484004160031043588",2022-01-20 03:25:37,"seizemicizism","Tara vebs, naalala mo nu'ng may sinalihan tayong dunkin na pa-GA ?? 😭 vebs umasa k vebs

BAZINGA KEEP THE BUZZ
@SB19Official #SB19
#SB19TopsBillboardHTS

#Bazinga_SB19 is my hype song! https://t.co/meZnz13ur9","Twitter Web App",184,,,,TRUE,FALSE,0,2,,,"SB19 SB19TopsBillboardHTS Bazinga_SB19",,"twitter.com/jahbblegum/sta…","https://t.co/meZnz13ur9","https://twitter.com/jahbblegum/status/1484002866839060480",,,,,,,,,"x1006064993282842624","SB19Official","tl","x1484002866839060480","hala namiss ko sumali sa GA 😭

BAZINGA KEEP THE BUZZ
@SB19Official #SB19

Listen and Stream #Bazinga_SB19 https://t.co/7gsdKgKrxq",2022-01-20 03:20:29,"Twitter for Android",1,1,"x1249002243417751553","jahbblegum","chichu",522,448,41116,"🌭⁸¹  ","",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/seizemicizism/status/1484004160031043588","thea","she they, bi ; sb n yara","⌗ ! . . . ๑ 🫐 overthinker, always thinking her.  𖥻 ! ? %","https://t.co/Wg4wiW4n9H",FALSE,2247,1895,5,34268,28838,2020-09-23 12:44:27,FALSE,"https://t.co/Wg4wiW4n9H","http://virgo.xn--jhfz3g",,"https://pbs.twimg.com/profile_banners/1308749004264542208/1642515628",,"http://pbs.twimg.com/profile_images/1482805568457048064/-Qhh2pnQ_normal.jpg"
"x1409763327308304386","x1484004008411148291",2022-01-20 03:25:01,"chelle023344734","@superiorfelip @SB19Official donuts esp dunkin' support esbi endorsements 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19 
Listen to #Bazinga_SB19","Twitter for Android",140,,,,FALSE,TRUE,0,5,,,"SB19",,,,,,,,,,,,,"x1426897917671968770 x1411882884290387972 x1006064993282842624 x1006064993282842624","mahalima5ever superiorfelip SB19Official SB19Official","en",,,,,,,,,,,,,,,,"x1484001641326342145","@superiorfelip @SB19Official donuts esp dunkin' support esbi endorsements 

BAZINGA KEEP THE BUZZ
@SB19Official #SB19 
Listen to #Bazinga_SB19",2022-01-20 03:15:37,"Twitter for Android",1,5,"x1426897917671968770","mahalima5ever","alexandra 👑",1564,1261,7293,"MAISAN","'00 
SB19 x A'tin |
KENTIN",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/chelle023344734/status/1484004008411148291","🍓stellkenase🐓🌭🌱","hong kong","mahalima cutie😉",,FALSE,399,601,0,5441,29093,2021-06-29 06:40:49,FALSE,,,,"https://pbs.twimg.com/profile_banners/1409763327308304386/1634482332",,"http://pbs.twimg.com/profile_images/1473964438805876738/0JGVWenZ_normal.jpg"
"x2956939957","x1484003972444614659",2022-01-20 03:24:53,"alyssanavaa","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz","Twitter for iPhone",97,,,,FALSE,TRUE,0,36,,,,,,,,"http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1","photo","http://pbs.twimg.com/media/FJen3GaWQAIGEWM.jpg","https://t.co/5YTHa8twUz","https://twitter.com/javasok/status/1483839170305048578/photo/1",,"x3974133201","javasok","en",,,,,,,,,,,,,,,,"x1483839170305048578","Me: I don’t think my order is correct 

The Dunkin Employee: https://t.co/5YTHa8twUz",2022-01-19 16:30:01,"Twitter for iPhone",600,36,"x3974133201","javasok","JavaSok",3407,4544,4834,"Everywhere in the U.S.","we’re basically a koozie for your iced coffee but better. Please buy a JavaSok so I can keep tweeting 💕 want a chance to get one? DM us about being a Sokhead!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alyssanavaa/status/1484003972444614659","bb","","lambs to the cosmic slaughter @kristichiemi🍯💕",,FALSE,208,343,2,9213,47245,2015-01-03 06:27:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/2956939957/1632188625","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1463353120579227648/HF0z6GyT_normal.jpg"
